ref_area,indicator,source,classif1,time,obs_value,obs_status
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2009,2.2287,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2009,3.1791,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2009,4.3545,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2009,5.8847,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2009,7.8576,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2009,10.8347,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2009,16.5809,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2009,46.9681,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2010,0.6521,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2010,1.4307,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2010,2.2084,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2010,3.1734,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2010,4.3654,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2010,5.9011,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2010,7.8973,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2010,10.9014,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2010,16.6828,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2010,46.7873,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2011,0.6347,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2011,1.4113,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2011,2.1881,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2011,3.1593,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2011,4.3495,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2011,5.8912,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2011,7.915,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2011,10.9455,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2011,16.7551,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2011,46.7503,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2012,0.6174,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2012,1.3749,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2012,2.1466,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2012,3.1256,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2012,4.3364,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2012,5.9212,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2012,7.9662,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2012,11.0101,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2012,16.8123,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2012,46.6892,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2013,0.5622,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2013,1.2866,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2013,2.0596,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2013,3.0695,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2013,4.3291,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2013,5.971,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2013,8.0632,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2013,11.1681,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2013,16.9586,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2013,46.5322,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2014,0.5271,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2014,1.2102,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2014,1.9812,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2014,2.9829,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2014,4.2691,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2014,5.9582,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2014,8.1616,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2014,11.3993,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2014,17.1927,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2014,46.3178,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2015,0.4622,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2015,1.0999,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2015,1.9065,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2015,2.9868,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2015,4.3291,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2015,5.9962,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2015,8.1842,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2015,11.4867,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2015,17.317,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2015,46.2315,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2016,0.4539,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2016,1.094,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2016,1.9076,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2016,3.0043,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2016,4.376,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2016,6.054,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2016,8.2614,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2016,11.59,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2016,17.4095,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2016,45.8493,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_01,2017,0.455,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_02,2017,1.1337,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_03,2017,1.9281,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_04,2017,3.0117,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_05,2017,4.413,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_06,2017,6.1242,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_07,2017,8.3084,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_08,2017,11.4578,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_09,2017,17.4307,
X54,LAP_2LID_QTL_DT,XA:8389,QTL_DECILE_10,2017,45.7373,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2004,0.1392,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2004,0.745,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2004,2.0145,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2004,3.7079,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2004,5.7274,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2004,7.9646,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2004,10.7563,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2004,14.4671,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2004,20.1846,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2004,34.2935,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2005,0.143,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2005,0.7773,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2005,2.0833,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2005,3.7813,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2005,5.7966,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2005,7.9993,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2005,10.7885,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2005,14.4575,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2005,20.1097,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2005,34.0636,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2006,0.1437,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2006,0.7938,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2006,2.1256,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2006,3.8397,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2006,5.8498,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2006,8.0416,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2006,10.8137,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2006,14.4737,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2006,20.0849,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2006,33.8334,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2007,0.1589,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2007,0.8585,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2007,2.1996,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2007,3.9117,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2007,5.909,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2007,8.0774,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2007,10.8456,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2007,14.4723,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2007,20.0249,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2007,33.5421,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2008,0.1753,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2008,0.9203,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2008,2.2713,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2008,3.9795,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2008,5.96,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2008,8.1071,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2008,10.8775,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2008,14.4548,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2008,19.9283,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2008,33.3259,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2009,0.184,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2009,0.9485,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2009,2.2991,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2009,4.0044,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2009,5.98,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2009,8.1119,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2009,10.8787,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2009,14.4298,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2009,19.9077,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2009,33.256,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2010,0.2058,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2010,1.0167,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2010,2.363,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2010,4.056,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2010,6.0136,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2010,8.1162,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2010,10.8691,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2010,14.4078,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2010,19.8345,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2010,33.1174,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2011,0.2097,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2011,1.0224,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2011,2.367,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2011,4.062,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2011,6.0187,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2011,8.1278,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2011,10.8797,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2011,14.4207,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2011,19.8456,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2011,33.0465,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2012,0.204,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2012,1.0045,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2012,2.3565,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2012,4.0607,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2012,6.0288,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2012,8.1463,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2012,10.8975,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2012,14.4481,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2012,19.8847,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2012,32.9691,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2013,0.2032,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2013,0.9958,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2013,2.3389,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2013,4.0403,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2013,6.0042,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2013,8.1357,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2013,10.885,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2013,14.4448,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2013,19.9187,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2013,33.0335,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2014,0.2082,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2014,1.0049,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2014,2.3386,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2014,4.0306,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2014,5.9899,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2014,8.1159,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2014,10.8617,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2014,14.4214,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2014,19.9061,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2014,33.1228,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2015,0.2172,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2015,1.0294,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2015,2.3595,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2015,4.048,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2015,6.0077,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2015,8.1188,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2015,10.8622,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2015,14.4243,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2015,19.8871,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2015,33.0459,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2016,0.2202,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2016,1.0376,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2016,2.3708,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2016,4.0623,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2016,6.0238,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2016,8.1298,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2016,10.8727,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2016,14.424,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2016,19.8709,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2016,32.9879,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_01,2017,0.2168,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_02,2017,1.0262,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_03,2017,2.3634,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_04,2017,4.0595,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_05,2017,6.0268,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_06,2017,8.1331,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_07,2017,10.8802,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_08,2017,14.4298,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_09,2017,19.8846,
X55,LAP_2LID_QTL_DT,XA:8390,QTL_DECILE_10,2017,32.9797,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2004,0.2917,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2004,0.6623,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2004,1.0639,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2004,1.5712,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2004,2.1946,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2004,3.1053,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2004,4.4344,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2004,7.0431,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2004,14.7976,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2004,64.8358,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2005,0.2871,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2005,0.6706,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2005,1.073,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2005,1.5714,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2005,2.2214,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2005,3.1373,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2005,4.476,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2005,7.0989,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2005,14.8826,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2005,64.5817,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2006,0.2793,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2006,0.6548,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2006,1.0518,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2006,1.5431,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2006,2.1802,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2006,3.0856,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2006,4.421,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2006,7.076,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2006,15.0115,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2006,64.6967,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2007,0.276,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2007,0.6487,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2007,1.0459,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2007,1.54,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2007,2.174,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2007,3.0735,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2007,4.4065,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2007,7.0563,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2007,14.9598,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2007,64.8194,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2008,0.2712,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2008,0.6396,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2008,1.0364,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2008,1.5267,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2008,2.1497,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2008,3.0293,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2008,4.3239,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2008,6.9085,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2008,14.7051,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2008,65.4095,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2009,0.2655,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2009,0.6273,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2009,1.0199,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2009,1.5037,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2009,2.1148,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2009,2.9748,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2009,4.2383,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2009,6.8056,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2009,14.6331,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2009,65.817,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2010,0.2612,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2010,0.6175,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2010,1.0072,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2010,1.4888,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2010,2.0904,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2010,2.9379,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2010,4.1871,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2010,6.7348,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2010,14.5008,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2010,66.1742,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2011,0.2705,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2011,0.6428,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2011,1.0562,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2011,1.5374,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2011,2.1858,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2011,3.0448,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2011,4.2634,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2011,6.7492,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2011,14.4948,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2011,65.7551,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_01,2012,0.2767,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_02,2012,0.6611,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_03,2012,1.095,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_04,2012,1.5774,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_05,2012,2.2712,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_06,2012,3.1387,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_07,2012,4.3301,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_08,2012,6.7887,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_09,2012,14.5027,
X56,LAP_2LID_QTL_DT,XA:8391,QTL_DECILE_10,2012,65.3583,
