ref_area,indicator,source,time,obs_value,obs_status
CHL,SDG_1041_NOC_RT,XA:1943,2012,59.7,M
CHL,SDG_1041_NOC_RT,XA:1943,2013,60.2,
CHL,SDG_1041_NOC_RT,XA:1943,2014,60.7,M
CHL,SDG_1041_NOC_RT,XA:1943,2015,61.4,
CHL,SDG_1041_NOC_RT,XA:1943,2016,62,M
CHL,SDG_1041_NOC_RT,XA:1943,2017,62.1,M
CHN,SDG_1041_NOC_RT,XA:2070,2004,49.9,I
CHN,SDG_1041_NOC_RT,XA:2070,2005,49.6,I
CHN,SDG_1041_NOC_RT,XA:2070,2006,48.7,I
CHN,SDG_1041_NOC_RT,XA:2070,2007,48.1,I
CHN,SDG_1041_NOC_RT,XA:2070,2008,48.4,I
CHN,SDG_1041_NOC_RT,XA:2070,2009,48.6,I
CHN,SDG_1041_NOC_RT,XA:2070,2010,47.8,I
CHN,SDG_1041_NOC_RT,XA:2070,2011,48,I
CHN,SDG_1041_NOC_RT,XA:2070,2012,48.9,I
CHN,SDG_1041_NOC_RT,XA:2070,2013,50.1,I
CHN,SDG_1041_NOC_RT,XA:2070,2014,50.7,I
CHN,SDG_1041_NOC_RT,XA:2070,2015,51.6,I
CHN,SDG_1041_NOC_RT,XA:2070,2016,51.5,I
CHN,SDG_1041_NOC_RT,XA:2070,2017,51.3,I
CIV,SDG_1041_NOC_RT,XA:1950,2004,31.8,M
CIV,SDG_1041_NOC_RT,XA:1950,2005,31.6,M
CIV,SDG_1041_NOC_RT,XA:1950,2006,31.5,M
CIV,SDG_1041_NOC_RT,XA:1950,2007,31.8,M
CIV,SDG_1041_NOC_RT,XA:1950,2008,29.5,M
CIV,SDG_1041_NOC_RT,XA:1950,2009,30,M
CIV,SDG_1041_NOC_RT,XA:1950,2010,30.2,M
CIV,SDG_1041_NOC_RT,XA:1950,2011,27.7,M
CIV,SDG_1041_NOC_RT,XA:1950,2012,28.3,M
CIV,SDG_1041_NOC_RT,XA:1950,2013,28.4,
CIV,SDG_1041_NOC_RT,XA:1950,2014,28.1,M
CIV,SDG_1041_NOC_RT,XA:1950,2015,27.8,M
CIV,SDG_1041_NOC_RT,XA:1950,2016,27.6,M
CIV,SDG_1041_NOC_RT,XA:1950,2017,27.5,M
CMR,SDG_1041_NOC_RT,XA:2085,2004,41.6,I
CMR,SDG_1041_NOC_RT,XA:2085,2005,38.6,I
CMR,SDG_1041_NOC_RT,XA:2085,2006,36,I
CMR,SDG_1041_NOC_RT,XA:2085,2007,38.4,I
CMR,SDG_1041_NOC_RT,XA:2085,2008,39.1,I
CMR,SDG_1041_NOC_RT,XA:2085,2009,39.5,I
CMR,SDG_1041_NOC_RT,XA:2085,2010,38.7,I
CMR,SDG_1041_NOC_RT,XA:2085,2011,38,I
CMR,SDG_1041_NOC_RT,XA:2085,2012,37.5,I
CMR,SDG_1041_NOC_RT,XA:2085,2013,36.8,I
CMR,SDG_1041_NOC_RT,XA:2085,2014,36.2,I
CMR,SDG_1041_NOC_RT,XA:2085,2015,36.2,I
CMR,SDG_1041_NOC_RT,XA:2085,2016,36.3,I
CMR,SDG_1041_NOC_RT,XA:2085,2017,36.4,I
COD,SDG_1041_NOC_RT,XA:2093,2004,46.3,I
COD,SDG_1041_NOC_RT,XA:2093,2005,46.3,I
COD,SDG_1041_NOC_RT,XA:2093,2006,45.5,I
COD,SDG_1041_NOC_RT,XA:2093,2007,44.4,I
COD,SDG_1041_NOC_RT,XA:2093,2008,43.4,I
COD,SDG_1041_NOC_RT,XA:2093,2009,42.9,I
COD,SDG_1041_NOC_RT,XA:2093,2010,41.4,I
COD,SDG_1041_NOC_RT,XA:2093,2011,40.4,I
COD,SDG_1041_NOC_RT,XA:2093,2012,39.6,I
COD,SDG_1041_NOC_RT,XA:2093,2013,39.2,I
COD,SDG_1041_NOC_RT,XA:2093,2014,38.9,I
COD,SDG_1041_NOC_RT,XA:2093,2015,39.1,I
COD,SDG_1041_NOC_RT,XA:2093,2016,39.6,I
COD,SDG_1041_NOC_RT,XA:2093,2017,39.4,I
COG,SDG_1041_NOC_RT,XA:2101,2004,52,I
COG,SDG_1041_NOC_RT,XA:2101,2005,50.9,I
COG,SDG_1041_NOC_RT,XA:2101,2006,51.1,I
COG,SDG_1041_NOC_RT,XA:2101,2007,53,I
COG,SDG_1041_NOC_RT,XA:2101,2008,51.3,I
COG,SDG_1041_NOC_RT,XA:2101,2009,50.7,I
COG,SDG_1041_NOC_RT,XA:2101,2010,50.3,I
COG,SDG_1041_NOC_RT,XA:2101,2011,51.5,I
COG,SDG_1041_NOC_RT,XA:2101,2012,51.4,I
COG,SDG_1041_NOC_RT,XA:2101,2013,51.5,I
COG,SDG_1041_NOC_RT,XA:2101,2014,50.7,I
COG,SDG_1041_NOC_RT,XA:2101,2015,51.8,I
COG,SDG_1041_NOC_RT,XA:2101,2016,53.1,I
COG,SDG_1041_NOC_RT,XA:2101,2017,53.2,I
COL,SDG_1041_NOC_RT,XA:2109,2004,52.2,M
COL,SDG_1041_NOC_RT,XA:2109,2005,51.8,M
COL,SDG_1041_NOC_RT,XA:2109,2006,51.4,M
COL,SDG_1041_NOC_RT,XA:2109,2007,51.5,M
COL,SDG_1041_NOC_RT,XA:2109,2008,50.8,M
COL,SDG_1041_NOC_RT,XA:2109,2009,53.6,M
COL,SDG_1041_NOC_RT,XA:2109,2010,53.9,
COL,SDG_1041_NOC_RT,XA:2109,2011,51.7,
COL,SDG_1041_NOC_RT,XA:2109,2012,52.7,
COL,SDG_1041_NOC_RT,XA:2109,2013,52.8,
COL,SDG_1041_NOC_RT,XA:2109,2014,52.4,
COL,SDG_1041_NOC_RT,XA:2109,2015,52.7,
COL,SDG_1041_NOC_RT,XA:2109,2016,53.1,
COL,SDG_1041_NOC_RT,XA:2109,2017,53,M
COM,SDG_1041_NOC_RT,XA:2117,2004,35.7,I
COM,SDG_1041_NOC_RT,XA:2117,2005,34.4,I
COM,SDG_1041_NOC_RT,XA:2117,2006,35.3,I
COM,SDG_1041_NOC_RT,XA:2117,2007,35.5,I
COM,SDG_1041_NOC_RT,XA:2117,2008,35.4,I
COM,SDG_1041_NOC_RT,XA:2117,2009,35.2,I
COM,SDG_1041_NOC_RT,XA:2117,2010,35.1,I
COM,SDG_1041_NOC_RT,XA:2117,2011,35.1,I
COM,SDG_1041_NOC_RT,XA:2117,2012,34.8,I
COM,SDG_1041_NOC_RT,XA:2117,2013,34.7,I
COM,SDG_1041_NOC_RT,XA:2117,2014,35.1,I
COM,SDG_1041_NOC_RT,XA:2117,2015,35.3,I
COM,SDG_1041_NOC_RT,XA:2117,2016,35,I
COM,SDG_1041_NOC_RT,XA:2117,2017,34.8,I
CPV,SDG_1041_NOC_RT,XA:2125,2004,39.3,I
CPV,SDG_1041_NOC_RT,XA:2125,2005,38.7,I
CPV,SDG_1041_NOC_RT,XA:2125,2006,37.6,I
CPV,SDG_1041_NOC_RT,XA:2125,2007,37.2,I
CPV,SDG_1041_NOC_RT,XA:2125,2008,37.1,I
CPV,SDG_1041_NOC_RT,XA:2125,2009,38.1,I
CPV,SDG_1041_NOC_RT,XA:2125,2010,40.6,I
CPV,SDG_1041_NOC_RT,XA:2125,2011,39.7,I
CPV,SDG_1041_NOC_RT,XA:2125,2012,42.3,I
CPV,SDG_1041_NOC_RT,XA:2125,2013,40.4,I
CPV,SDG_1041_NOC_RT,XA:2125,2014,42.4,I
CPV,SDG_1041_NOC_RT,XA:2125,2015,42.2,I
CPV,SDG_1041_NOC_RT,XA:2125,2016,41.5,I
CPV,SDG_1041_NOC_RT,XA:2125,2017,42.2,I
CRI,SDG_1041_NOC_RT,XA:2133,2004,58.5,M
CRI,SDG_1041_NOC_RT,XA:2133,2005,57.1,M
CRI,SDG_1041_NOC_RT,XA:2133,2006,57,M
CRI,SDG_1041_NOC_RT,XA:2133,2007,56,M
CRI,SDG_1041_NOC_RT,XA:2133,2008,57.3,M
CRI,SDG_1041_NOC_RT,XA:2133,2009,59.9,M
CRI,SDG_1041_NOC_RT,XA:2133,2010,56.4,
CRI,SDG_1041_NOC_RT,XA:2133,2011,55.7,M
CRI,SDG_1041_NOC_RT,XA:2133,2012,56,
CRI,SDG_1041_NOC_RT,XA:2133,2013,57.7,
CRI,SDG_1041_NOC_RT,XA:2133,2014,56.6,
CRI,SDG_1041_NOC_RT,XA:2133,2015,56.5,
CRI,SDG_1041_NOC_RT,XA:2133,2016,55.8,M
CRI,SDG_1041_NOC_RT,XA:2133,2017,56,M
CUB,SDG_1041_NOC_RT,XA:1982,2004,38.2,I
CUB,SDG_1041_NOC_RT,XA:1982,2005,40.1,I
CUB,SDG_1041_NOC_RT,XA:1982,2006,38.1,I
CUB,SDG_1041_NOC_RT,XA:1982,2007,36.9,I
CUB,SDG_1041_NOC_RT,XA:1982,2008,37.9,I
CUB,SDG_1041_NOC_RT,XA:1982,2009,39.1,I
CUB,SDG_1041_NOC_RT,XA:1982,2010,37.3,I
CUB,SDG_1041_NOC_RT,XA:1982,2011,37.8,I
CUB,SDG_1041_NOC_RT,XA:1982,2012,37.1,I
CUB,SDG_1041_NOC_RT,XA:1982,2013,37.9,I
CUB,SDG_1041_NOC_RT,XA:1982,2014,38.5,I
CUB,SDG_1041_NOC_RT,XA:1982,2015,38.6,I
CUB,SDG_1041_NOC_RT,XA:1982,2016,38.5,I
CUB,SDG_1041_NOC_RT,XA:1982,2017,38.2,I
CYP,SDG_1041_NOC_RT,XA:2149,2004,53.9,M
CYP,SDG_1041_NOC_RT,XA:2149,2005,56.5,
CYP,SDG_1041_NOC_RT,XA:2149,2006,54.1,
CYP,SDG_1041_NOC_RT,XA:2149,2007,53.6,
CYP,SDG_1041_NOC_RT,XA:2149,2008,55.3,
CYP,SDG_1041_NOC_RT,XA:2149,2009,58.4,
CYP,SDG_1041_NOC_RT,XA:2149,2010,57.3,
CYP,SDG_1041_NOC_RT,XA:2149,2011,57.6,
CYP,SDG_1041_NOC_RT,XA:2149,2012,55.9,
CYP,SDG_1041_NOC_RT,XA:2149,2013,53.3,
CYP,SDG_1041_NOC_RT,XA:2149,2014,51.3,
CYP,SDG_1041_NOC_RT,XA:2149,2015,49.8,
CYP,SDG_1041_NOC_RT,XA:2149,2016,49.2,
CYP,SDG_1041_NOC_RT,XA:2149,2017,48.9,M
CZE,SDG_1041_NOC_RT,XA:1990,2004,51.1,M
CZE,SDG_1041_NOC_RT,XA:1990,2005,50.6,
CZE,SDG_1041_NOC_RT,XA:1990,2006,50.5,
CZE,SDG_1041_NOC_RT,XA:1990,2007,50.6,
CZE,SDG_1041_NOC_RT,XA:1990,2008,51.3,
CZE,SDG_1041_NOC_RT,XA:1990,2009,52.2,
CZE,SDG_1041_NOC_RT,XA:1990,2010,53,
CZE,SDG_1041_NOC_RT,XA:1990,2011,52.2,
CZE,SDG_1041_NOC_RT,XA:1990,2012,53.6,
CZE,SDG_1041_NOC_RT,XA:1990,2013,52.7,
CZE,SDG_1041_NOC_RT,XA:1990,2014,51.8,
CZE,SDG_1041_NOC_RT,XA:1990,2015,50.1,
CZE,SDG_1041_NOC_RT,XA:1990,2016,50.9,
CZE,SDG_1041_NOC_RT,XA:1990,2017,50.4,M
DEU,SDG_1041_NOC_RT,XA:2165,2004,61.8,
DEU,SDG_1041_NOC_RT,XA:2165,2005,61.1,M
DEU,SDG_1041_NOC_RT,XA:2165,2006,59.7,M
DEU,SDG_1041_NOC_RT,XA:2165,2007,58.4,
DEU,SDG_1041_NOC_RT,XA:2165,2008,59,M
DEU,SDG_1041_NOC_RT,XA:2165,2009,61.7,M
DEU,SDG_1041_NOC_RT,XA:2165,2010,60.4,
DEU,SDG_1041_NOC_RT,XA:2165,2011,60.1,M
DEU,SDG_1041_NOC_RT,XA:2165,2012,61.1,M
DEU,SDG_1041_NOC_RT,XA:2165,2013,60.9,
DEU,SDG_1041_NOC_RT,XA:2165,2014,60.7,M
DEU,SDG_1041_NOC_RT,XA:2165,2015,60.6,
DEU,SDG_1041_NOC_RT,XA:2165,2016,60.5,M
DEU,SDG_1041_NOC_RT,XA:2165,2017,60.3,M
DJI,SDG_1041_NOC_RT,XA:2173,2004,41.9,I
DJI,SDG_1041_NOC_RT,XA:2173,2005,41.8,I
DJI,SDG_1041_NOC_RT,XA:2173,2006,41.4,I
DJI,SDG_1041_NOC_RT,XA:2173,2007,41.4,I
DJI,SDG_1041_NOC_RT,XA:2173,2008,41.2,I
DJI,SDG_1041_NOC_RT,XA:2173,2009,42,I
DJI,SDG_1041_NOC_RT,XA:2173,2010,41.5,I
DJI,SDG_1041_NOC_RT,XA:2173,2011,40.8,I
DJI,SDG_1041_NOC_RT,XA:2173,2012,41.3,I
DJI,SDG_1041_NOC_RT,XA:2173,2013,41.3,I
DJI,SDG_1041_NOC_RT,XA:2173,2014,41,I
DJI,SDG_1041_NOC_RT,XA:2173,2015,40.9,I
DJI,SDG_1041_NOC_RT,XA:2173,2016,40.8,I
DJI,SDG_1041_NOC_RT,XA:2173,2017,40.8,I
DNK,SDG_1041_NOC_RT,XA:2181,2004,61.3,
DNK,SDG_1041_NOC_RT,XA:2181,2005,60.9,
DNK,SDG_1041_NOC_RT,XA:2181,2006,60.7,
DNK,SDG_1041_NOC_RT,XA:2181,2007,61.1,
DNK,SDG_1041_NOC_RT,XA:2181,2008,60.7,
DNK,SDG_1041_NOC_RT,XA:2181,2009,63.2,M
DNK,SDG_1041_NOC_RT,XA:2181,2010,59.9,
DNK,SDG_1041_NOC_RT,XA:2181,2011,60.8,
DNK,SDG_1041_NOC_RT,XA:2181,2012,59.6,M
DNK,SDG_1041_NOC_RT,XA:2181,2013,59.1,M
DNK,SDG_1041_NOC_RT,XA:2181,2014,58.6,M
DNK,SDG_1041_NOC_RT,XA:2181,2015,58.7,M
DNK,SDG_1041_NOC_RT,XA:2181,2016,59.1,
DNK,SDG_1041_NOC_RT,XA:2181,2017,58.1,M
DOM,SDG_1041_NOC_RT,XA:2189,2004,52.9,M
DOM,SDG_1041_NOC_RT,XA:2189,2005,51.5,M
DOM,SDG_1041_NOC_RT,XA:2189,2006,51.7,M
DOM,SDG_1041_NOC_RT,XA:2189,2007,51.8,
DOM,SDG_1041_NOC_RT,XA:2189,2008,53.8,
DOM,SDG_1041_NOC_RT,XA:2189,2009,56.9,
DOM,SDG_1041_NOC_RT,XA:2189,2010,56,
DOM,SDG_1041_NOC_RT,XA:2189,2011,55.6,
DOM,SDG_1041_NOC_RT,XA:2189,2012,51.1,
DOM,SDG_1041_NOC_RT,XA:2189,2013,52.4,
DOM,SDG_1041_NOC_RT,XA:2189,2014,50.4,M
DOM,SDG_1041_NOC_RT,XA:2189,2015,50.4,M
DOM,SDG_1041_NOC_RT,XA:2189,2016,50.1,M
DOM,SDG_1041_NOC_RT,XA:2189,2017,50.8,M
DZA,SDG_1041_NOC_RT,XA:1829,2004,45.7,I
DZA,SDG_1041_NOC_RT,XA:1829,2005,45,I
DZA,SDG_1041_NOC_RT,XA:1829,2006,46.5,I
DZA,SDG_1041_NOC_RT,XA:1829,2007,45.9,I
DZA,SDG_1041_NOC_RT,XA:1829,2008,46.2,I
DZA,SDG_1041_NOC_RT,XA:1829,2009,46.5,I
DZA,SDG_1041_NOC_RT,XA:1829,2010,45.8,I
DZA,SDG_1041_NOC_RT,XA:1829,2011,46.1,I
DZA,SDG_1041_NOC_RT,XA:1829,2012,45.7,I
DZA,SDG_1041_NOC_RT,XA:1829,2013,45.8,I
DZA,SDG_1041_NOC_RT,XA:1829,2014,45.4,I
DZA,SDG_1041_NOC_RT,XA:1829,2015,45.5,I
DZA,SDG_1041_NOC_RT,XA:1829,2016,45.7,I
DZA,SDG_1041_NOC_RT,XA:1829,2017,46.3,I
ECU,SDG_1041_NOC_RT,XA:2012,2004,44.3,M
ECU,SDG_1041_NOC_RT,XA:2012,2005,44.6,M
ECU,SDG_1041_NOC_RT,XA:2012,2006,45.2,M
ECU,SDG_1041_NOC_RT,XA:2012,2007,45.6,
ECU,SDG_1041_NOC_RT,XA:2012,2008,44.3,
ECU,SDG_1041_NOC_RT,XA:2012,2009,49.3,
ECU,SDG_1041_NOC_RT,XA:2012,2010,47.8,
ECU,SDG_1041_NOC_RT,XA:2012,2011,48.8,
ECU,SDG_1041_NOC_RT,XA:2012,2012,50.9,
ECU,SDG_1041_NOC_RT,XA:2012,2013,51.8,
ECU,SDG_1041_NOC_RT,XA:2012,2014,51.2,
ECU,SDG_1041_NOC_RT,XA:2012,2015,53.2,
ECU,SDG_1041_NOC_RT,XA:2012,2016,53,
ECU,SDG_1041_NOC_RT,XA:2012,2017,52.1,M
EGY,SDG_1041_NOC_RT,XA:2016,2004,37,M
EGY,SDG_1041_NOC_RT,XA:2016,2005,35,M
EGY,SDG_1041_NOC_RT,XA:2016,2006,34.4,M
EGY,SDG_1041_NOC_RT,XA:2016,2007,34.1,M
EGY,SDG_1041_NOC_RT,XA:2016,2008,32.6,M
EGY,SDG_1041_NOC_RT,XA:2016,2009,32.4,M
EGY,SDG_1041_NOC_RT,XA:2016,2010,32.6,M
EGY,SDG_1041_NOC_RT,XA:2016,2011,34.8,
EGY,SDG_1041_NOC_RT,XA:2016,2012,33,M
EGY,SDG_1041_NOC_RT,XA:2016,2013,35.4,M
EGY,SDG_1041_NOC_RT,XA:2016,2014,36.7,M
EGY,SDG_1041_NOC_RT,XA:2016,2015,36.2,M
EGY,SDG_1041_NOC_RT,XA:2016,2016,34.6,M
EGY,SDG_1041_NOC_RT,XA:2016,2017,34.9,M
ERI,SDG_1041_NOC_RT,XA:1921,2004,41.2,I
ERI,SDG_1041_NOC_RT,XA:1921,2005,41,I
ERI,SDG_1041_NOC_RT,XA:1921,2006,41.4,I
ERI,SDG_1041_NOC_RT,XA:1921,2007,41,I
ERI,SDG_1041_NOC_RT,XA:1921,2008,42.4,I
ERI,SDG_1041_NOC_RT,XA:1921,2009,40.6,I
ERI,SDG_1041_NOC_RT,XA:1921,2010,40.7,I
ERI,SDG_1041_NOC_RT,XA:1921,2011,39.7,I
ERI,SDG_1041_NOC_RT,XA:1921,2012,39.8,I
ERI,SDG_1041_NOC_RT,XA:1921,2013,40.1,I
ERI,SDG_1041_NOC_RT,XA:1921,2014,40.2,I
ERI,SDG_1041_NOC_RT,XA:1921,2015,40.1,I
ERI,SDG_1041_NOC_RT,XA:1921,2016,40.1,I
ERI,SDG_1041_NOC_RT,XA:1921,2017,39.6,I
ESH,SDG_1041_NOC_RT,XA:2024,2004,39,I
ESH,SDG_1041_NOC_RT,XA:2024,2005,39.3,I
ESH,SDG_1041_NOC_RT,XA:2024,2006,39.1,I
ESH,SDG_1041_NOC_RT,XA:2024,2007,39.2,I
ESH,SDG_1041_NOC_RT,XA:2024,2008,39.9,I
ESH,SDG_1041_NOC_RT,XA:2024,2009,41.2,I
ESH,SDG_1041_NOC_RT,XA:2024,2010,39.9,I
ESH,SDG_1041_NOC_RT,XA:2024,2011,40.1,I
ESH,SDG_1041_NOC_RT,XA:2024,2012,40.2,I
ESH,SDG_1041_NOC_RT,XA:2024,2013,40.4,I
ESH,SDG_1041_NOC_RT,XA:2024,2014,40.4,I
ESH,SDG_1041_NOC_RT,XA:2024,2015,40.6,I
ESH,SDG_1041_NOC_RT,XA:2024,2016,40.8,I
ESH,SDG_1041_NOC_RT,XA:2024,2017,40.5,I
ESP,SDG_1041_NOC_RT,XA:2028,2004,63.4,M
ESP,SDG_1041_NOC_RT,XA:2028,2005,63.1,M
ESP,SDG_1041_NOC_RT,XA:2028,2006,63,M
ESP,SDG_1041_NOC_RT,XA:2028,2007,63.8,M
ESP,SDG_1041_NOC_RT,XA:2028,2008,66.3,M
ESP,SDG_1041_NOC_RT,XA:2028,2009,66.6,M
ESP,SDG_1041_NOC_RT,XA:2028,2010,65.4,M
ESP,SDG_1041_NOC_RT,XA:2028,2011,64.4,M
ESP,SDG_1041_NOC_RT,XA:2028,2012,63.2,
ESP,SDG_1041_NOC_RT,XA:2028,2013,60.9,
ESP,SDG_1041_NOC_RT,XA:2028,2014,60.2,
ESP,SDG_1041_NOC_RT,XA:2028,2015,62.2,
ESP,SDG_1041_NOC_RT,XA:2028,2016,61.3,
ESP,SDG_1041_NOC_RT,XA:2028,2017,61.2,M
EST,SDG_1041_NOC_RT,XA:1874,2004,50,
EST,SDG_1041_NOC_RT,XA:1874,2005,48.8,
EST,SDG_1041_NOC_RT,XA:1874,2006,49.2,
EST,SDG_1041_NOC_RT,XA:1874,2007,52.1,
EST,SDG_1041_NOC_RT,XA:1874,2008,56.5,
EST,SDG_1041_NOC_RT,XA:1874,2009,56.1,
EST,SDG_1041_NOC_RT,XA:1874,2010,52.5,
EST,SDG_1041_NOC_RT,XA:1874,2011,50.7,
EST,SDG_1041_NOC_RT,XA:1874,2012,52.1,
EST,SDG_1041_NOC_RT,XA:1874,2013,52.7,
EST,SDG_1041_NOC_RT,XA:1874,2014,55.1,
EST,SDG_1041_NOC_RT,XA:1874,2015,57.4,
EST,SDG_1041_NOC_RT,XA:1874,2016,58.5,
EST,SDG_1041_NOC_RT,XA:1874,2017,58.2,M
ETH,SDG_1041_NOC_RT,XA:2036,2004,49,I
ETH,SDG_1041_NOC_RT,XA:2036,2005,49,I
ETH,SDG_1041_NOC_RT,XA:2036,2006,48.8,I
ETH,SDG_1041_NOC_RT,XA:2036,2007,48.3,I
ETH,SDG_1041_NOC_RT,XA:2036,2008,48,I
ETH,SDG_1041_NOC_RT,XA:2036,2009,47.8,I
ETH,SDG_1041_NOC_RT,XA:2036,2010,47.2,I
ETH,SDG_1041_NOC_RT,XA:2036,2011,46.6,I
ETH,SDG_1041_NOC_RT,XA:2036,2012,46.6,I
ETH,SDG_1041_NOC_RT,XA:2036,2013,45.9,I
ETH,SDG_1041_NOC_RT,XA:2036,2014,45.4,I
ETH,SDG_1041_NOC_RT,XA:2036,2015,45,I
ETH,SDG_1041_NOC_RT,XA:2036,2016,44.9,I
ETH,SDG_1041_NOC_RT,XA:2036,2017,44.1,I
FIN,SDG_1041_NOC_RT,XA:1836,2004,56.4,
FIN,SDG_1041_NOC_RT,XA:1836,2005,57,
FIN,SDG_1041_NOC_RT,XA:1836,2006,58.5,
FIN,SDG_1041_NOC_RT,XA:1836,2007,56.9,
FIN,SDG_1041_NOC_RT,XA:1836,2008,58.4,
FIN,SDG_1041_NOC_RT,XA:1836,2009,62,M
FIN,SDG_1041_NOC_RT,XA:1836,2010,60.1,M
FIN,SDG_1041_NOC_RT,XA:1836,2011,59.2,
FIN,SDG_1041_NOC_RT,XA:1836,2012,59.1,
FIN,SDG_1041_NOC_RT,XA:1836,2013,58.7,
FIN,SDG_1041_NOC_RT,XA:1836,2014,57.8,
FIN,SDG_1041_NOC_RT,XA:1836,2015,58.4,
FIN,SDG_1041_NOC_RT,XA:1836,2016,56.6,
FIN,SDG_1041_NOC_RT,XA:1836,2017,56.3,M
FJI,SDG_1041_NOC_RT,XA:2044,2004,40.4,I
FJI,SDG_1041_NOC_RT,XA:2044,2005,42.3,I
FJI,SDG_1041_NOC_RT,XA:2044,2006,41.7,I
FJI,SDG_1041_NOC_RT,XA:2044,2007,42.9,I
FJI,SDG_1041_NOC_RT,XA:2044,2008,42.7,I
FJI,SDG_1041_NOC_RT,XA:2044,2009,43.8,I
FJI,SDG_1041_NOC_RT,XA:2044,2010,42.9,I
FJI,SDG_1041_NOC_RT,XA:2044,2011,43.4,I
FJI,SDG_1041_NOC_RT,XA:2044,2012,44.2,I
FJI,SDG_1041_NOC_RT,XA:2044,2013,43.7,I
FJI,SDG_1041_NOC_RT,XA:2044,2014,44,I
FJI,SDG_1041_NOC_RT,XA:2044,2015,45,I
FJI,SDG_1041_NOC_RT,XA:2044,2016,46.4,I
FJI,SDG_1041_NOC_RT,XA:2044,2017,45.5,I
FRA,SDG_1041_NOC_RT,XA:2048,2004,59.9,
FRA,SDG_1041_NOC_RT,XA:2048,2005,61.1,
FRA,SDG_1041_NOC_RT,XA:2048,2006,61.6,
FRA,SDG_1041_NOC_RT,XA:2048,2007,63.7,
FRA,SDG_1041_NOC_RT,XA:2048,2008,61.5,
FRA,SDG_1041_NOC_RT,XA:2048,2009,62.5,
FRA,SDG_1041_NOC_RT,XA:2048,2010,63.2,
FRA,SDG_1041_NOC_RT,XA:2048,2011,63,
FRA,SDG_1041_NOC_RT,XA:2048,2012,62.3,
FRA,SDG_1041_NOC_RT,XA:2048,2013,61.6,
FRA,SDG_1041_NOC_RT,XA:2048,2014,63.5,
FRA,SDG_1041_NOC_RT,XA:2048,2015,62.2,M
FRA,SDG_1041_NOC_RT,XA:2048,2016,61.8,
FRA,SDG_1041_NOC_RT,XA:2048,2017,61,M
GAB,SDG_1041_NOC_RT,XA:1937,2004,32.6,I
GAB,SDG_1041_NOC_RT,XA:1937,2005,27.9,I
GAB,SDG_1041_NOC_RT,XA:1937,2006,28,I
GAB,SDG_1041_NOC_RT,XA:1937,2007,26.2,I
GAB,SDG_1041_NOC_RT,XA:1937,2008,26.9,I
GAB,SDG_1041_NOC_RT,XA:1937,2009,27.6,I
GAB,SDG_1041_NOC_RT,XA:1937,2010,25.9,I
GAB,SDG_1041_NOC_RT,XA:1937,2011,25.6,I
GAB,SDG_1041_NOC_RT,XA:1937,2012,26,I
GAB,SDG_1041_NOC_RT,XA:1937,2013,26,I
GAB,SDG_1041_NOC_RT,XA:1937,2014,26.2,I
GAB,SDG_1041_NOC_RT,XA:1937,2015,26.4,I
GAB,SDG_1041_NOC_RT,XA:1937,2016,26.7,I
GAB,SDG_1041_NOC_RT,XA:1937,2017,27,I
GBR,SDG_1041_NOC_RT,XA:2056,2004,59.9,M
GBR,SDG_1041_NOC_RT,XA:2056,2005,59.2,
GBR,SDG_1041_NOC_RT,XA:2056,2006,59.8,
GBR,SDG_1041_NOC_RT,XA:2056,2007,60.3,
GBR,SDG_1041_NOC_RT,XA:2056,2008,59.7,
GBR,SDG_1041_NOC_RT,XA:2056,2009,61.3,
GBR,SDG_1041_NOC_RT,XA:2056,2010,61.2,
GBR,SDG_1041_NOC_RT,XA:2056,2011,59.6,
GBR,SDG_1041_NOC_RT,XA:2056,2012,59.4,
GBR,SDG_1041_NOC_RT,XA:2056,2013,58.9,
GBR,SDG_1041_NOC_RT,XA:2056,2014,58.5,
GBR,SDG_1041_NOC_RT,XA:2056,2015,57.7,
GBR,SDG_1041_NOC_RT,XA:2056,2016,57.9,
GBR,SDG_1041_NOC_RT,XA:2056,2017,58,M
GEO,SDG_1041_NOC_RT,XA:2060,2004,34.9,I
GEO,SDG_1041_NOC_RT,XA:2060,2005,34.8,I
GEO,SDG_1041_NOC_RT,XA:2060,2006,33.9,I
GEO,SDG_1041_NOC_RT,XA:2060,2007,37.5,I
GEO,SDG_1041_NOC_RT,XA:2060,2008,44.1,I
GEO,SDG_1041_NOC_RT,XA:2060,2009,51.8,I
GEO,SDG_1041_NOC_RT,XA:2060,2010,46.7,I
GEO,SDG_1041_NOC_RT,XA:2060,2011,48.8,I
GEO,SDG_1041_NOC_RT,XA:2060,2012,50.5,I
GEO,SDG_1041_NOC_RT,XA:2060,2013,55.7,I
GEO,SDG_1041_NOC_RT,XA:2060,2014,53.1,I
GEO,SDG_1041_NOC_RT,XA:2060,2015,50.5,I
GEO,SDG_1041_NOC_RT,XA:2060,2016,50.9,I
GEO,SDG_1041_NOC_RT,XA:2060,2017,49.5,I
GHA,SDG_1041_NOC_RT,XA:2064,2004,51.6,I
GHA,SDG_1041_NOC_RT,XA:2064,2005,51.4,I
GHA,SDG_1041_NOC_RT,XA:2064,2006,51,I
GHA,SDG_1041_NOC_RT,XA:2064,2007,51.5,I
GHA,SDG_1041_NOC_RT,XA:2064,2008,49.6,I
GHA,SDG_1041_NOC_RT,XA:2064,2009,51,I
