"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.03574342810061,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,1.98294085306947,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,1.94914195895504,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.18249832979605,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.44370927833623,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.50430673287525,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.52823206832572,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.81783220486656,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,2.76955006374259,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.09892394724577,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.17446664394016,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.34268812065972,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.50109121019463,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.46465509221151,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.60494411395626,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,2.09155904782591,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.6969968119276,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,3.02299552030951,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,2.95579033279367,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,3.1758918639373,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,3.09351642009624,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,3.04078795179006,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,3.40483903471232,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,3.81234506655747,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,3.90688102830454,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,3.94420610431868,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,4.39600111185227,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,4.32067783827444,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,1469.19617146497,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,1570.19227865119,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,1795.09442058194,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,2006.8699608968,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,1958.15703114582,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,2145.71513665671,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,2796.29045591406,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,3605.72485518063,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,4041.56580255249,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3951.71645087686,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,4245.97915003841,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,4135.84806497347,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4065.35322867765,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4552.06794500319,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,5096.87935195843,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5223.26832856837,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5273.16974250794,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,5877.19288443596,,
"LVA","Latvia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,5776.49013294883,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,2292.04137568403,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,2449.6018573609,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,2800.46379451884,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,3130.84738126308,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,3054.85204946972,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,3347.45486625164,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,4362.39458546547,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,5625.16477916329,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,6305.10494235984,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,6164.93412268394,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6624.00303049781,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,6452.19139048644,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,6342.21487087642,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,7101.52141525713,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,7951.4625673913,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,8148.6375733209,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,8226.48701757896,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,9168.80231900616,,
"LVA","Latvia","PPP","In 2019 constant prices at 2019 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,9011.69949125813,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,0.937239105052945,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,0.952132723434157,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,0.954911193413492,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,0.972314567045279,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,0.98631668419154,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.01141439394869,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.01863863355754,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,1.01303519216411,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,1.04676634418184,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,1.06080290962173,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,1.06677696740439,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,1.09406746198832,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,1.11557166405561,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,1.13289121390241,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,1.12870493665536,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,1.12330497658922,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,1.15225159867413,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,1.18193646104095,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,1.21018681378416,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,2.08491356158532,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,2.11804481568756,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,2.12422559678082,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,2.16293986884504,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,2.19408795450616,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,2.24991848393596,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,2.26598899897469,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.25352399309761,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,2.32855984671331,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,2.35978456352883,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.37307401551777,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.43378245368861,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.48161912874779,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.52014693255096,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.51083444637975,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.49882209018032,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.56321462845742,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.62924940206931,,
"COL","Colombia","PPP","In 2019 constant prices at 2019 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,2.69209307049538,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,2736.7381867546,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,2780.22755242774,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,2788.3406847674,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,2839.15853577221,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,2880.0447178393,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,2953.33003033017,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,2974.42480998802,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,2958.0627611192,,
"COL","Colombia","EXR","In 2019 constant prices at 2019 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,3056.55772501098,,
