"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",124.7313,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",126.2664,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",126.4304,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",126.8686,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",127.7788,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",128.0026,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",129.0585,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",129.58,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",129.7535,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",131.7023,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",132.549,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",132.1618,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",127.1713,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",128.7225,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",130.6745,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",132.8464,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",134.1018,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",135.3991,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",135.9682,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",136.7349,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",138.9998,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","POL","Poland","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units","2015_100","2015=100",138.8242,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",105.2314,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",105.6441,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",105.7252,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",106.1171,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",106.3136,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",106.4371,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",106.6608,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",106.595,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",106.829,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",107.3926,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",107.2327,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",107.3997,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",107.625,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",107.7697,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",107.9269,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",107.9814,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",108.509,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",108.6257,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",109.1884,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",108.7279,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",109.0063,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",109.4544,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",109.4757,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",109.6391,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",110.2609,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",110.0509,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",110.3417,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",109.1133,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",109.5179,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",110.0265,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",110.3996,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",109.0432,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",109.9025,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",110.1637,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",111.154,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","SWE","Sweden","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",111.9388,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",106.2622,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",106.6536,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",107.893,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",106.9145,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",107.4364,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",108.0887,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",108.4801,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",109.002,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",109.0672,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",110.5675,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",109.4586,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",110.0457,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",110.5675,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",110.698,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",110.437,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",111.0894,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",111.7417,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",112.2635,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",112.9158,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",113.0463,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",113.4377,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",112.9811,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",112.9158,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",112.7202,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",114.2205,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",113.3725,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",111.2851,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",108.8715,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",108.9367,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",109.002,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",111.9374,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",115.199,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",115.9165,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",117.0254,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",118.1996,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",119.0476,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","GBR","United Kingdom","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units","2015_100","2015=100",118.8519,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",106.4225,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",106.5652,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",106.9458,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",107.2788,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",107.5642,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",107.8497,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",108.0875,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",108.4206,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",108.706,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",108.9439,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",109.4196,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",109.8953,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",109.9905,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",110.3235,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",110.7517,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",110.9895,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",111.4177,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",111.6556,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",111.9886,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",112.4643,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",112.7022,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",113.0828,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",113.2731,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",113.4158,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",113.6061,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",113.9867,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",114.8906,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",119.6955,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",118.9819,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",117.8401,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",117.3644,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",118.0304,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",117.9353,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",118.1256,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",118.6013,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",119.648,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units","2015_100","2015=100",119.6004,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2021-02","Feb-21","IDX","Index","0","Units","2015_100","2015=100",119.8382,,
"LCEAPR_IXOBSA","Private Sector, Index, SA","USA","United States","M","Monthly","2021-03","Mar-21","IDX","Index","0","Units","2015_100","2015=100",119.9334,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",105.4316,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",105.4942,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",105.9061,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",106.0118,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",105.958,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",106.3236,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",106.3923,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",106.5328,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",106.7537,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",107.1661,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",107.5301,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",107.7633,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",107.6421,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",107.9005,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",108.0548,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",108.2645,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",108.7869,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",108.6356,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",108.82,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",109.2776,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",109.0118,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",109.2255,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",109.8438,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",109.8667,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",109.5665,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",109.9424,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",109.8378,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",109.9545,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",109.9788,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",108.9855,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",110.0465,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",110.4965,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","G-7","G7","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",110.9525,,
