"COUNTRY","Country","SEX","Sex","AGE","Age","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","MW","All persons","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.83909079522797,,
"USA","United States","MW","All persons","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,4.14857156909241,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,3.23803642814371,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,4.1809313566702,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.81356460728902,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,4.96050311760911,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.64921232071478,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.19560862865947,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.21942499475903,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.43824513434984,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,5.83311750359934,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,8.10993115901139,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,9.66172148446716,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,9.61729313133788,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,9.15401505253613,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,8.35426423264128,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,7.18103006016009,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,6.67216008380669,,
"USA","United States","MW","All persons","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,5.99253177964758,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,4.12367186021827,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,5.03987374506007,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,5.89387527839643,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,5.97340301974448,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,5.58382352941176,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,5.13068783068783,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.86737209087259,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,5.07356566405898,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,6.81063323973794,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,9.39909952606634,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,12.0079617351931,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2012","2012","MONTH","Months","0","Units",,,12.7276446825704,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2013","2013","MONTH","Months","0","Units",,,11.3000814787099,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2014","2014","MONTH","Months","0","Units",,,11.0803252396334,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2015","2015","MONTH","Months","0","Units",,,9.64578709475441,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2016","2016","MONTH","Months","0","Units",,,8.92399867841018,,
"USA","United States","MW","All persons","5599","55+","A","Annual","2017","2017","MONTH","Months","0","Units",,,8.58287202532046,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,3.03332534307791,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,3.83056395596119,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.43937079676279,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2004","2004","MONTH","Months","0","Units",,,4.53028333128909,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.2563768115942,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2006","2006","MONTH","Months","0","Units",,,3.88652006283021,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2007","2007","MONTH","Months","0","Units",,,3.88460490125257,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.12964432313027,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2009","2009","MONTH","Months","0","Units",,,5.63984819007102,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2010","2010","MONTH","Months","0","Units",,,7.61805489984487,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2011","2011","MONTH","Months","0","Units",,,9.08427403008864,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2012","2012","MONTH","Months","0","Units",,,9.10339692059657,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2013","2013","MONTH","Months","0","Units",,,8.43652709000435,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2014","2014","MONTH","Months","0","Units",,,7.79264177926007,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2015","2015","MONTH","Months","0","Units",,,6.73529415358282,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2016","2016","MONTH","Months","0","Units",,,6.34407216797022,,
"USA","United States","MW","All persons","900000","Total","A","Annual","2017","2017","MONTH","Months","0","Units",,,5.76427840882696,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.26327944599999,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2002","2002","MONTH","Months","0","Units",,,2.586605081,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2003","2003","MONTH","Months","0","Units",,,2.79999999999999,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2004","2004","MONTH","Months","0","Units",,,3,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2005","2005","MONTH","Months","0","Units",,,2.89999999999999,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2006","2006","MONTH","Months","0","Units",,,2.7,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2007","2007","MONTH","Months","0","Units",,,2.67898383399999,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2008","2008","MONTH","Months","0","Units",,,2.90993071599999,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2009","2009","MONTH","Months","0","Units",,,4.295612009,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2010","2010","MONTH","Months","0","Units",,,4.79999999999999,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2011","2011","MONTH","Months","0","Units",,,4.82678983799999,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2012","2012","MONTH","Months","0","Units",,,4.642032333,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2013","2013","MONTH","Months","0","Units",,,4.29600000381469,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2014","2014","MONTH","Months","0","Units",,,3.85700011253356,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2015","2015","MONTH","Months","0","Units",,,3.36999988555908,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2016","2016","MONTH","Months","0","Units",,,3.57999992370605,,
"USA","United States","MEN","Men","1519","15 to 19","A","Annual","2017","2017","MONTH","Months","0","Units",,,2.9300000667572,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.47688372016305,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,2.97864244082317,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,3.40188679245283,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,3.44035206499661,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,3.38403886190145,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,3.17778614457831,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,3.17455735216145,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.32070117537417,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,4.76420499624741,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,5.85205843293492,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,6.35476890735014,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,6.25302014344843,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,5.91701476645886,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,5.35187758622544,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,4.62874553536856,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.603088522376,,
"USA","United States","MEN","Men","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,3.75411568450927,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.67898383399999,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,3.32563510399999,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,3.89999999999999,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,3.79999999999999,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,3.79999999999999,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,3.6,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,3.602771363,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.648960739,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,5.080831409,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,6.5,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,7.297921478,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,7.34411085499999,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,6.97499990463256,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,6.25899982452392,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,5.40000009536743,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,5.30999994277954,,
"USA","United States","MEN","Men","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,4.32000017166137,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,3.30999291579152,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,4.18088130293681,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.91053001053001,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,5.07285429141716,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.86382393397524,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.35658415841584,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.24589181010961,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.44594208668727,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,5.81898180528352,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,8.2215049581956,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,9.7602347714461,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,9.66617229403925,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,9.18912948428334,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,8.34479582262536,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,7.48435120534374,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,7.05162207831422,,
"USA","United States","MEN","Men","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,6.04944366703654,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,4.434180139,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,5.19630484999999,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,6.09595375722543,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,6.47016806722689,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,5.71310344827586,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,5.36995073891625,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,5.33320531035448,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,5.17715899445595,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,6.94165226334042,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,9.52132352941176,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,12.3844153276707,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2012","2012","MONTH","Months","0","Units",,,12.9673460778385,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2013","2013","MONTH","Months","0","Units",,,11.7171006636186,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2014","2014","MONTH","Months","0","Units",,,11.612074110243,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2015","2015","MONTH","Months","0","Units",,,10.0470000267028,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2016","2016","MONTH","Months","0","Units",,,9.59531874009446,,
"USA","United States","MEN","Men","5599","55+","A","Annual","2017","2017","MONTH","Months","0","Units",,,9.00571455274309,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,3.11415285051273,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,3.89196751062032,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.56322120285422,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2004","2004","MONTH","Months","0","Units",,,4.68117990130103,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.42928272122257,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.04917421417155,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.00292060632955,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.15965889231942,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2009","2009","MONTH","Months","0","Units",,,5.68468074205145,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2010","2010","MONTH","Months","0","Units",,,7.78542777648968,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2011","2011","MONTH","Months","0","Units",,,9.23645384541392,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2012","2012","MONTH","Months","0","Units",,,9.20935478037034,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2013","2013","MONTH","Months","0","Units",,,8.60628473156134,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2014","2014","MONTH","Months","0","Units",,,7.93097197332035,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2015","2015","MONTH","Months","0","Units",,,7.00797277846987,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2016","2016","MONTH","Months","0","Units",,,6.75757633911049,,
"USA","United States","MEN","Men","900000","Total","A","Annual","2017","2017","MONTH","Months","0","Units",,,5.85161112133844,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.170900693,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2002","2002","MONTH","Months","0","Units",,,2.26327944599999,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2003","2003","MONTH","Months","0","Units",,,2.6,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2004","2004","MONTH","Months","0","Units",,,2.7,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2005","2005","MONTH","Months","0","Units",,,2.29999999999999,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2006","2006","MONTH","Months","0","Units",,,2.29999999999999,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2007","2007","MONTH","Months","0","Units",,,2.44803695199999,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2008","2008","MONTH","Months","0","Units",,,2.771362587,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2009","2009","MONTH","Months","0","Units",,,3.69515011499999,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2010","2010","MONTH","Months","0","Units",,,4.09999999999999,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2011","2011","MONTH","Months","0","Units",,,4.68822170899999,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2012","2012","MONTH","Months","0","Units",,,4.295612009,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2013","2013","MONTH","Months","0","Units",,,3.5329999923706,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2014","2014","MONTH","Months","0","Units",,,3.88000011444091,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2015","2015","MONTH","Months","0","Units",,,3.32999992370605,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2016","2016","MONTH","Months","0","Units",,,2.98000001907348,,
"USA","United States","WOMEN","Women","1519","15 to 19","A","Annual","2017","2017","MONTH","Months","0","Units",,,2.85999989509582,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.36853577915682,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,2.64651541944117,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,3.08765534382767,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,3.12680412371134,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,2.87037037037037,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,2.71287804878048,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,2.71276965019639,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.09102926768568,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,4.37017227544386,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,5.03375078271759,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,5.9008542393094,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,5.65371824459599,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,5.0308062039326,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,4.62899676374733,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,4.02434576337582,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,3.67459843976654,,
"USA","United States","WOMEN","Women","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,3.43569194338095,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.563510393,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,2.979214781,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,3.5,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,3.5,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,3.39999999999999,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,3.1,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,2.95612009199999,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.37182447999999,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,4.872979215,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,5.7,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,6.674364896,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,6.581986143,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,6.05100011825561,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,5.1269998550415,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,4.5,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.19999980926513,,
"USA","United States","WOMEN","Women","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,3.90000009536743,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,3.15945649473747,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,4.18099012700222,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.69250657318141,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,4.82935694315004,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.42331081081081,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.02209178228388,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.18919381632454,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.42858770267264,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,5.85420222926115,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,7.9555944055944,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,9.53872398127612,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,9.56282944067539,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,9.11280002867963,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,8.36483158663094,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,6.84454202340027,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,6.25889758683565,,
"USA","United States","WOMEN","Women","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,5.93135763345093,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,3.67899333751851,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,4.8276073489764,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,5.61715039577836,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,5.35922077922078,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,5.43622047244094,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.85314285714285,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.299676674064,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,4.95090607653374,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,6.63937379050665,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,9.23024830699774,,
"USA","United States","WOMEN","Women","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,11.531870923887,,
